trial, dist, RT, interstim, NumberofLED
167, -15, 228, 672, 1
168, -45, 262, 346, 1
169, 0, 250, 413, 1
170, -15, 197, 662, 1
171, -45, 267, 598, 1
172, -45, 283, 356, 1
173, -30, 244, 684, 1
174, 0, 252, 475, 1
175, -15, 174, 741, 1
176, -45, 233, 678, 1
177, -45, 244, 575, 1
178, 0, 230, 701, 1
179, -15, 257, 409, 1
180, 15, 246, 646, 1
181, -45, 257, 516, 1
182, 0, 299, 511, 1
183, 15, 244, 433, 1
184, 15, 228, 575, 1
185, 45, 274, 477, 1
186, 30, 229, 587, 1
187, -30, 320, 743, 1
188, 30, 232, 411, 1
189, 15, 254, 434, 1
190, -15, 196, 792, 1
191, 45, 264, 502, 1
192, 0, 222, 723, 1
193, -45, 239, 786, 1
194, 15, 256, 777, 1
195, -15, 262, 626, 1
196, 45, 233, 552, 1
197, 45, 235, 641, 1
198, -30, 265, 623, 1
199, 30, 224, 545, 1
200, 15, 260, 531, 1
201, 30, 254, 636, 1
