trial, dist, RT, interstim, NumberofLED
154, 15, 318, 393, 2
155, 0, 316, 576, 2
156, -45, 328, 423, 1
157, -45, 335, 652, 1
158, -30, 362, 331, 2
159, 15, 371, 631, 1
160, 45, 387, 673, 1
161, 45, 323, 358, 1
162, 15, 374, 410, 1
163, -15, 601, 342, 2
164, 45, 379, 676, 1
165, 30, 372, 415, 1
166, -45, 0, 349,3
167, -15, 333, 729, 1
168, -30, 0, 653,2
169, -15, 382, 484, 2
170, -15, 297, 580, 1
171, 45, 0, 431,2
172, 0, 359, 755, 2
173, 45, 332, 445, 1
174, 0, 0, 620,3
175, 30, 0, 689,2
176, 0, 461, 463, 3
177, 15, 577, 317, 3
178, -45, 507, 365, 3
179, -30, 362, 778, 1
180, 45, 414, 471, 1
181, 0, 433, 768, 3
182, -15, 413, 440, 3
183, 0, 352, 643, 1
184, 45, 366, 384, 3
185, -15, 432, 571, 2
186, -30, 424, 741, 1
187, -30, 423, 376, 3
188, -30, 385, 320, 3
189, -15, 387, 407, 2
190, -30, 409, 400, 3
191, -30, 377, 616, 3
192, 0, 413, 325, 2
193, 45, 404, 784, 1
194, -30, 478, 673, 2
195, -15, 453, 433, 2
196, 0, 398, 650, 2
197, 0, 462, 565, 3
198, 15, 0, 396,3
199, -15, 433, 489, 2
200, 45, 449, 785, 3
201, -30, 472, 661, 3
202, -15, 473, 543, 1
203, 0, 452, 429, 3
204, -45, 395, 769, 1
205, 30, 725, 311, 2
206, -15, 340, 739, 1
207, 15, 432, 385, 2
208, 0, 371, 743, 2
209, -30, 555, 407, 2
210, 45, 0, 432, 2
211, 30, 505, 424, 3
212, 30, 501, 729, 3
213, -45, 353, 539, 1
214, 15, 438, 448, 3
215, -45, 515, 501, 3
216, -15, 359, 617, 1
217, 0, 514, 500, 2
218, 15, 371, 327, 1
219, 15, 314, 393, 3
220, -30, 289, 644, 1
221, 0, 429, 628, 3
222, 45, 476, 425, 2
223, -15, 330, 422, 1
224, 15, 361, 709, 1
225, -30, 374, 652, 1
226, -15, 349, 570, 1
227, 30, 378, 783, 3
228, 15, 419, 363, 1
229, 15, 413, 656, 2
230, 45, 396, 764, 1
231, 0, 444, 678, 2
232, -15, 461, 314, 2
233, 15, 415, 505, 2
234, -45, 414, 464, 2
235, 15, 364, 764, 1
236, 30, 447, 571, 2
237, -15, 440, 381, 3
238, 45, 460, 454, 3
239, -30, 406, 629, 3
240, -45, 550, 797, 3
