trial, dist, RT, interstim, NumberofLED
194, 45, 0, 531,1
195, -15, 284, 414, 1
196, -30, 0, 417,3
197, -45, 321, 705, 1
198, 30, 370, 798, 3
199, 45, 497, 313, 3
200, 15, 348, 631, 1
201, 45, 371, 583, 3
202, 30, 0, 589,3
203, 0, 313, 687, 1
204, 45, 697, 631, 1
205, -15, 423, 353, 3
206, -45, 446, 628, 1
207, 30, 371, 782, 1
208, -45, 352, 588, 3
209, 30, 434, 518, 3
210, -45, 0, 729,3
211, 30, 401, 666, 1
212, 45, 397, 780, 1
213, 15, 323, 671, 3
214, 45, 532, 712, 3
215, -30, 277, 703, 1
216, 45, 0, 729,1
217, -45, 437, 520, 3
218, 15, 295, 394, 1
219, -15, 443, 400, 1
220, 30, 418, 755, 1
221, 45, 274, 551, 1
222, 30, 387, 439, 3
223, -45, 0, 488,3
224, 45, 402, 676, 1
225, 0, 337, 415, 1
226, 30, 0, 366,3
227, -45, 371, 543, 3
228, -45, 423, 427, 3
229, -45, 439, 327, 3
230, 15, 511, 304, 3
231, -15, 343, 605, 1
232, -30, 447, 533, 3
233, -30, 356, 476, 1
